lotsizesquarefeet,propertyzip,buildingareasqft,propertycountylandusedescription,yearbuilt,yearremodeled,totalbedrooms,salespriceamount,holc_grade,TotalPopCT,TotalWhiteCT,TractNonWhite,Census_Tract_num,redlined,TotalCalculatedBathCount,BuildingConditionStndCode,Renovated,Single_family,Townhome,Condo,BC_Excellent,BC_Good,BC_Average,BC_Fair,BC_Poor,BC_NA,holc_grade_A,holc_grade_B,holc_grade_C,holc_grade_D,holc_grade_NA,Home_Age
NA,NA,1729,CONDOMINIUM-FLAT,2008,2008,2,1380000,,4338,2916,32.780083,81,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6
NA,98104,877,CONDOMINIUM-FLAT,2006,2006,1,530000,,4338,2916,32.780083,81,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8
NA,98101,821,CONDOMINIUM-TOWNHOUSE,1910,1970,1,405000,,4338,2916,32.780083,81,0,NA,GD,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,104
25765,98101,425,CONDOMINIUM; RESIDENTIAL,1957,1985,0,149000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,808,CONDOMINIUM-FLAT,2005,2005,1,540000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,568,CONDOMINIUM-FLAT,1957,1985,1,218000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
25765,98101,802,CONDOMINIUM; RESIDENTIAL,1957,1985,2,260000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,660,CONDOMINIUM-FLAT,1957,1985,1,230000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,1050,CONDOMINIUM-FLAT,1970,1975,2,455000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,44
NA,98101,680,CONDOMINIUM-FLAT,2005,2005,1,537000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
25765,98101,602,CONDOMINIUM; RESIDENTIAL,1957,1985,1,213000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
25765,98101,803,CONDOMINIUM; RESIDENTIAL,1957,1985,2,250000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,580,CONDOMINIUM-FLAT,1957,1985,1,225000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,572,CONDOMINIUM-FLAT,1957,1985,1,199000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,1092,CONDOMINIUM-FLAT,2005,2005,1,620000,,3777,2679,29.07069,82,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,823,CONDOMINIUM-FLAT,2005,2005,1,172097,,3777,2679,29.07069,82,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
25765,98101,580,CONDOMINIUM; RESIDENTIAL,1957,1985,1,202500,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,657,CONDOMINIUM-FLAT,2005,2005,1,471000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,1534,CONDOMINIUM-FLAT,2005,2005,2,1058000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,795,CONDOMINIUM-FLAT,1970,1975,1,201000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,44
NA,98101,678,CONDOMINIUM-FLAT,2005,2005,1,445000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,2225,CONDOMINIUM-FLAT,2005,2005,2,1940000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,834,CONDOMINIUM-FLAT,2005,2005,1,575000,,3777,2679,29.07069,82,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,1534,CONDOMINIUM-FLAT,2005,2005,2,1250000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,808,CONDOMINIUM-FLAT,2005,2005,1,565000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,823,CONDOMINIUM-FLAT,2005,2005,1,575000,,3777,2679,29.07069,82,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,680,CONDOMINIUM-FLAT,2005,2005,1,490000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,808,CONDOMINIUM-FLAT,2005,2005,1,505000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,580,CONDOMINIUM-FLAT,1957,1985,1,235000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,602,CONDOMINIUM-FLAT,1957,1985,1,252500,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
25765,98101,572,CONDOMINIUM; RESIDENTIAL,1957,1985,1,198000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,650,CONDOMINIUM-FLAT,2005,2005,1,430000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,1586,CONDOMINIUM-FLAT,2005,2005,2,1250000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,447,CONDOMINIUM-FLAT,1957,1985,1,195500,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,808,CONDOMINIUM-FLAT,2005,2005,1,535000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,724,CONDOMINIUM-FLAT,1957,1985,2,266000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,803,CONDOMINIUM-FLAT,1957,1985,2,260000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,1534,CONDOMINIUM-FLAT,2005,2005,2,1625000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,1534,CONDOMINIUM-FLAT,2005,2005,2,1068000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,1350,CONDOMINIUM-FLAT,2005,2005,2,775000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,1096,CONDOMINIUM-FLAT,2005,2005,1,650000,,3777,2679,29.07069,82,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,650,CONDOMINIUM-FLAT,2005,2005,1,487500,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,823,CONDOMINIUM-FLAT,2005,2005,1,550000,,3777,2679,29.07069,82,0,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
NA,98101,690,CONDOMINIUM-FLAT,2005,2005,1,470000,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
25765,98101,602,CONDOMINIUM; RESIDENTIAL,1957,1985,1,252500,,3777,2679,29.07069,82,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
NA,98101,614,CONDOMINIUM-FLAT,1960,1975,1,277000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
NA,98101,622,CONDOMINIUM-FLAT,2002,2002,1,310000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
14417,98101,439,CONDOMINIUM; RESIDENTIAL,2001,2001,1,200000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13
25920,98101,631,CONDOMINIUM; RESIDENTIAL,1960,1975,1,239950,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
NA,98104,918,CONDOMINIUM-FLAT,1982,1982,2,395000,D,2762,2246,18.682116,83,1,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,32
15360,98104,680,CONDOMINIUM; RESIDENTIAL,1950,1987,1,188000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
25920,98101,612,CONDOMINIUM; RESIDENTIAL,1960,1975,1,241150,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
15360,98104,560,CONDOMINIUM; RESIDENTIAL,1950,1987,1,215000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
15360,98104,700,CONDOMINIUM; RESIDENTIAL,1950,1987,1,235000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
25920,98101,675,CONDOMINIUM; RESIDENTIAL,1960,1975,1,272500,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
15366,98104,1187,CONDOMINIUM; RESIDENTIAL,1930,1965,2,417000,D,2762,2246,18.682116,83,1,NA,GD,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,84
15360,98104,630,CONDOMINIUM; RESIDENTIAL,1950,1987,1,255000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
NA,98101,622,CONDOMINIUM-FLAT,2002,2002,1,285000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
15366,98104,1187,CONDOMINIUM; RESIDENTIAL,1930,1965,2,430000,D,2762,2246,18.682116,83,1,NA,GD,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,84
NA,98101,893,CONDOMINIUM-FLAT,1960,1975,2,400000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
NA,98101,749,CONDOMINIUM-FLAT,2002,2002,1,367500,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98104,918,CONDOMINIUM-FLAT,1982,1982,2,378000,D,2762,2246,18.682116,83,1,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,32
NA,98101,1113,CONDOMINIUM-FLAT,1981,1981,2,510000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,33
NA,98101,616,CONDOMINIUM-FLAT,2002,2002,1,320000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98101,677,CONDOMINIUM-FLAT,1960,1975,1,265000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
14430,98101,823,CONDOMINIUM; RESIDENTIAL,1965,1975,2,380000,D,2762,2246,18.682116,83,1,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,49
NA,98101,751,CONDOMINIUM-FLAT,2002,2002,1,389000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98101,750,CONDOMINIUM-FLAT,2002,2002,1,426800,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98101,440,CONDOMINIUM-FLAT,2001,2001,NA,55000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13
NA,98104,1411,CONDOMINIUM-FLAT,1930,1965,3,575000,D,2762,2246,18.682116,83,1,NA,GD,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,84
14430,98101,500,CONDOMINIUM; RESIDENTIAL,1965,1975,1,109000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,49
15368,98101,1586,CONDOMINIUM; RESIDENTIAL,1981,1981,3,600000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,33
NA,98101,930,CONDOMINIUM-FLAT,1960,1975,2,357000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
15368,98101,1113,CONDOMINIUM; RESIDENTIAL,1981,1981,2,523000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,33
14417,98101,484,CONDOMINIUM; RESIDENTIAL,2001,2001,1,230000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13
14417,98101,436,CONDOMINIUM; RESIDENTIAL,2001,2001,1,195000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13
15360,98104,630,CONDOMINIUM; RESIDENTIAL,1950,1987,1,279000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
15360,98104,630,CONDOMINIUM; RESIDENTIAL,1950,1987,1,256500,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
15360,98104,620,CONDOMINIUM; RESIDENTIAL,1950,1987,1,265000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
NA,98101,558,CONDOMINIUM-FLAT,2002,2002,1,332000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
15368,98101,1378,CONDOMINIUM; RESIDENTIAL,1981,1981,3,497500,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,33
NA,98101,1104,CONDOMINIUM-FLAT,2002,2002,2,650000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98104,630,CONDOMINIUM-FLAT,1950,1987,1,275000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
NA,98101,964,CONDOMINIUM-FLAT,1981,1981,1,423000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,33
NA,98104,690,CONDOMINIUM-FLAT,1950,1987,1,275000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
NA,98104,560,CONDOMINIUM-FLAT,1950,1987,1,227000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
NA,98104,918,CONDOMINIUM-FLAT,1982,1982,2,400000,D,2762,2246,18.682116,83,1,1.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,32
15368,98101,1274,CONDOMINIUM; RESIDENTIAL,1981,1981,3,495000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,33
25920,98101,896,CONDOMINIUM; RESIDENTIAL,1960,1975,2,335000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
15360,98104,640,CONDOMINIUM; RESIDENTIAL,1950,1987,1,260000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
NA,98104,600,CONDOMINIUM-FLAT,1950,1987,1,250000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64
15587,98104,1065,CONDOMINIUM; RESIDENTIAL,1982,1982,2,465000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,32
NA,98101,1666,CONDOMINIUM-FLAT,2002,2002,3,1030000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98101,527,CONDOMINIUM-TOWNHOUSE,1965,1975,1,215000,D,2762,2246,18.682116,83,1,NA,AV,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,49
NA,98101,1310,CONDOMINIUM-FLAT,2002,2002,2,733000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98101,1103,CONDOMINIUM-FLAT,2002,2002,2,565000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
14417,98101,516,CONDOMINIUM; RESIDENTIAL,2001,2001,1,220000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13
NA,98101,1310,CONDOMINIUM-FLAT,2002,2002,2,790000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98101,1664,CONDOMINIUM-FLAT,2002,2002,3,995000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98101,793,CONDOMINIUM-FLAT,2002,2002,1,356000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98101,710,CONDOMINIUM-FLAT,1960,1975,1,240000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
NA,98101,1103,CONDOMINIUM-FLAT,2002,2002,2,565000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
NA,98101,616,CONDOMINIUM-FLAT,2002,2002,1,357000,D,2762,2246,18.682116,83,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12
9571,98122,743,CONDOMINIUM; RESIDENTIAL,1908,1987,1,339000,D,4301,3057,28.923506,84,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,106
NA,98122,542,CONDOMINIUM-FLAT,1999,1999,NA,255000,,4301,3057,28.923506,84,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,15
NA,98101,600,CONDOMINIUM-FLAT,1960,1960,1,226000,D,4301,3057,28.923506,84,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
NA,98101,1180,CONDOMINIUM-FLAT,1960,1960,2,470450,D,4301,3057,28.923506,84,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
NA,98104,2547,CONDOMINIUM; RESIDENTIAL,1985,1985,NA,1150000,D,4301,3057,28.923506,84,1,0,,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29
14425,98104,2285,CONDOMINIUM; RESIDENTIAL,1929,1965,2,850000,D,4301,3057,28.923506,84,1,NA,GD,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,85
34162,98122,490,CONDOMINIUM; RESIDENTIAL,2001,2001,0,243000,,4301,3057,28.923506,84,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,13
15005,98101,827,CONDOMINIUM; RESIDENTIAL,1980,1980,2,340000,D,4301,3057,28.923506,84,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,34
10796,98101,570,CONDOMINIUM; RESIDENTIAL,1960,1960,1,175000,D,4301,3057,28.923506,84,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,54
NA,98122,756,CONDOMINIUM-FLAT,1998,1998,NA,339950,,4301,3057,28.923506,84,0,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,16
